transaction_id,customer_id,timestamp,amount,merchant_category,location,device_id,transaction_type,account_age_days
TX003292,C0239,2026-03-12T05:29:00,120.69,grocery,City-4,D2,card,1486
TX003293,C0293,2026-03-27T05:43:00,21.28,travel,City-3,D2,card,1412
TX003294,C0269,2026-01-10T04:26:00,21.37,travel,City-4,D2,card,1516
TX003295,C0072,2026-02-18T22:06:00,786.1,retail,City-2,D0,card,552
TX003296,C0256,2026-02-25T10:46:00,648.11,grocery,City-1,D1,card,995
TX003297,C0253,2026-02-19T08:54:00,235.6,grocery,City-3,D1,card,189
TX003298,C0024,2026-02-13T20:33:00,200.91,cash,City-4,D0,card,658
TX003299,C0047,2026-03-24T21:17:00,104.01,retail,City-2,D2,card,891
TX003300,C0243,2026-03-08T10:01:00,134.77,retail,City-3,D0,card,1590
TX003301,C0102,2026-03-06T20:20:00,149.14,grocery,City-2,D0,card,1561
TX003302,C0157,2026-01-18T02:50:00,359.02,retail,City-2,D1,card,1208
TX003303,C0171,2026-02-18T11:43:00,207.62,retail,City-1,D0,card,254
TX003304,C0248,2026-03-10T04:17:00,239.12,cash,City-3,D2,card,469
TX003305,C0070,2026-03-13T10:58:00,86.21,cash,City-0,D1,card,557
TX003306,C0186,2026-01-30T03:58:00,169.4,retail,City-1,D0,card,1334
TX003307,C0258,2026-02-18T04:56:00,862.66,grocery,City-5,D9583,card,102
TX003308,C0127,2026-03-09T08:54:00,86.92,grocery,City-2,D1,card,1723
TX003309,C0232,2026-02-24T07:50:00,572.96,retail,City-2,D1,card,797
TX003310,C0238,2026-02-12T05:21:00,42.04,grocery,City-3,D1,card,1097
TX003311,C0283,2026-03-27T23:38:00,115.51,retail,City-3,D1,card,719
TX003312,C0016,2026-01-22T02:36:00,6302.0,travel,City-13,D6255,card,226
TX003313,C0123,2026-03-08T23:59:00,867.59,travel,City-11,D1136,card,116
TX003314,C0272,2026-03-14T12:01:00,46.15,grocery,City-2,D2,card,1393
TX003315,C0124,2026-01-26T02:39:00,26.57,travel,City-4,D1,card,1014
TX003316,C0060,2026-03-24T21:28:00,186.87,travel,City-0,D0,card,1959
TX003317,C0249,2026-01-19T01:46:00,179.77,travel,City-4,D0,card,1368
TX003318,C0274,2026-01-10T13:05:00,262.67,cash,City-4,D1,card,431
TX003319,C0121,2026-02-24T02:19:00,419.53,retail,City-1,D1,card,1992
TX003320,C0190,2026-01-18T03:09:00,562.25,retail,City-0,D1,card,1405
TX003321,C0223,2026-03-29T08:13:00,449.42,retail,City-3,D1,card,823
TX003322,C0167,2026-01-19T08:13:00,197.58,grocery,City-2,D2,card,853
TX003323,C0265,2026-01-25T19:16:00,45.64,cash,City-0,D1,card,854
TX003324,C0127,2026-01-16T10:15:00,75.86,grocery,City-2,D1,card,1567
TX003325,C0028,2026-03-09T16:20:00,60.56,travel,City-3,D1,card,691
TX003326,C0187,2026-02-18T10:05:00,41.0,grocery,City-2,D1,card,1599
TX003327,C0080,2026-03-27T03:56:00,344.99,grocery,City-0,D2,card,1360
TX003328,C0010,2026-01-19T11:57:00,142.93,grocery,City-0,D1,card,1843
TX003329,C0286,2026-01-31T07:52:00,13.73,travel,City-1,D1,card,1985
TX003330,C0186,2026-03-25T20:52:00,139.39,travel,City-1,D0,card,1511
TX003331,C0258,2026-03-08T00:38:00,88.77,travel,City-3,D0,card,273
TX003332,C0094,2026-03-28T23:07:00,245.53,retail,City-4,D1,card,915
TX003333,C0069,2026-02-27T18:22:00,107.37,retail,City-4,D0,card,1690
TX003334,C0019,2026-02-18T14:11:00,213.66,cash,City-4,D1,card,1993
TX003335,C0102,2026-03-07T01:09:00,79.15,grocery,City-2,D0,card,1191
TX003336,C0129,2026-03-24T08:41:00,277.78,grocery,City-4,D0,card,1263
TX003337,C0003,2026-01-06T02:50:00,463.77,cash,City-3,D0,card,557
TX003338,C0001,2026-03-21T09:06:00,212.71,retail,City-1,D1,card,192
TX003339,C0279,2026-02-17T00:55:00,284.84,cash,City-4,D0,card,261
TX003340,C0037,2026-03-26T01:18:00,238.26,retail,City-2,D1,card,424
TX003341,C0290,2026-02-15T14:33:00,321.36,cash,City-0,D2,card,52
TX003342,C0262,2026-02-28T13:47:00,175.76,cash,City-2,D1,card,1723
TX003343,C0191,2026-02-27T04:02:00,85.17,retail,City-1,D2,card,451
TX003344,C0050,2026-01-15T21:38:00,108.66,travel,City-0,D2,card,303
TX003345,C0271,2026-03-14T17:58:00,56.69,grocery,City-1,D1,card,1517
TX003346,C0212,2026-02-02T03:02:00,127.22,travel,City-2,D2,card,1545
TX003347,C0160,2026-03-18T21:52:00,33.74,retail,City-0,D1,card,1328
TX003348,C0204,2026-02-23T10:17:00,35.33,cash,City-4,D0,card,1354
TX003349,C0221,2026-03-04T13:47:00,245.66,retail,City-1,D2,card,1527
TX003350,C0058,2026-03-02T18:47:00,77.87,grocery,City-3,D1,card,1657
TX003351,C0269,2026-01-23T02:49:00,45.22,cash,City-4,D2,card,1579
TX003352,C0093,2026-01-22T01:36:00,171.33,travel,City-3,D0,card,132
TX003353,C0104,2026-03-11T23:23:00,8122.73,travel,City-16,D8719,card,546
TX003354,C0222,2026-01-17T15:55:00,210.34,cash,City-2,D0,card,1471
TX003355,C0169,2026-03-31T01:27:00,250.36,retail,City-4,D1,card,1609
TX003356,C0132,2026-03-27T22:05:00,384.61,grocery,City-2,D0,card,1444
TX003357,C0206,2026-02-06T08:56:00,74.99,retail,City-1,D2,card,1979
TX003358,C0232,2026-03-23T05:54:00,665.84,grocery,City-2,D1,card,1857
TX003359,C0212,2026-01-11T15:35:00,82.08,retail,City-2,D2,card,1660
TX003360,C0050,2026-03-01T21:55:00,45.62,travel,City-0,D2,card,1212
TX003361,C0205,2026-03-13T07:25:00,67.63,cash,City-0,D1,card,88
TX003362,C0273,2026-02-06T04:26:00,158.8,travel,City-3,D0,card,1101
TX003363,C0065,2026-03-23T12:00:00,200.16,travel,City-0,D2,card,655
TX003364,C0109,2026-03-31T07:09:00,608.98,travel,City-4,D1,card,818
TX003365,C0075,2026-02-13T20:14:00,101.9,retail,City-0,D0,card,1298
TX003366,C0060,2026-01-22T01:57:00,152.1,grocery,City-0,D0,card,1846
TX003367,C0005,2026-01-13T15:25:00,478.49,grocery,City-0,D2,card,148
TX003368,C0239,2026-03-18T02:09:00,85.86,retail,City-4,D2,card,1379
TX003369,C0140,2026-01-20T01:47:00,161.86,cash,City-0,D2,card,1410
TX003370,C0082,2026-02-06T13:58:00,217.05,retail,City-2,D1,card,808
TX003371,C0244,2026-03-30T13:27:00,357.14,cash,City-4,D1,card,110
TX003372,C0211,2026-03-20T08:31:00,257.03,grocery,City-1,D1,card,881
TX003373,C0192,2026-02-15T01:30:00,19.87,grocery,City-2,D0,card,128
TX003374,C0273,2026-01-01T04:53:00,168.76,grocery,City-3,D0,card,1824
TX003375,C0267,2026-03-01T03:35:00,74.91,cash,City-2,D0,card,922
TX003376,C0020,2026-01-31T09:31:00,280.76,cash,City-0,D2,card,49
TX003377,C0290,2026-03-31T04:24:00,317.11,travel,City-0,D2,card,288
TX003378,C0182,2026-02-27T09:01:00,179.29,retail,City-2,D2,card,675
TX003379,C0185,2026-02-21T18:16:00,337.76,retail,City-0,D2,card,1068
TX003380,C0240,2026-02-25T13:24:00,341.13,cash,City-0,D0,card,1339
TX003381,C0265,2026-01-11T00:06:00,109.96,retail,City-0,D1,card,563
TX003382,C0028,2026-03-25T16:22:00,96.7,cash,City-3,D1,card,272
TX003383,C0184,2026-02-22T10:49:00,237.34,cash,City-4,D1,card,1646
TX003384,C0233,2026-03-24T15:34:00,437.37,travel,City-3,D2,card,1430
TX003385,C0264,2026-02-15T02:26:00,6436.44,retail,City-9,D1196,card,1611
TX003386,C0088,2026-03-15T03:31:00,975.87,travel,City-13,D7669,card,92
TX003387,C0128,2026-03-17T13:22:00,58.7,travel,City-3,D2,card,1048
TX003388,C0208,2026-03-25T16:47:00,89.31,grocery,City-3,D1,card,1466
TX003389,C0025,2026-02-17T11:47:00,92.7,retail,City-0,D1,card,560
TX003390,C0287,2026-03-30T14:49:00,244.95,cash,City-2,D2,card,504
TX003391,C0054,2026-01-21T15:45:00,866.37,grocery,City-4,D0,card,1307
TX003392,C0257,2026-01-07T17:36:00,52.98,cash,City-2,D2,card,1561
TX003393,C0097,2026-01-30T02:18:00,47.83,grocery,City-2,D1,card,1583
TX003394,C0139,2026-01-28T15:21:00,48.31,grocery,City-4,D1,card,1299
TX003395,C0038,2026-02-10T13:54:00,219.65,travel,City-3,D2,card,1555
TX003396,C0072,2026-03-24T09:24:00,423.32,travel,City-2,D0,card,420
TX003397,C0263,2026-01-25T22:15:00,35.3,cash,City-3,D2,card,1451
TX003398,C0272,2026-03-20T06:01:00,27.17,cash,City-2,D2,card,1779
TX003399,C0222,2026-03-18T09:57:00,221.58,grocery,City-2,D0,card,1480
TX003400,C0220,2026-02-27T02:29:00,3657.39,grocery,City-16,D4304,card,118
TX003401,C0099,2026-02-02T08:22:00,501.52,travel,City-4,D0,card,313
TX003402,C0054,2026-02-24T23:26:00,152.03,grocery,City-4,D0,card,1504
TX003403,C0269,2026-03-30T18:08:00,35.02,cash,City-4,D2,card,1116
TX003404,C0047,2026-03-06T03:01:00,291.71,cash,City-2,D2,card,120
TX003405,C0251,2026-03-17T10:42:00,277.76,travel,City-1,D2,card,1301
TX003406,C0282,2026-03-08T09:30:00,66.62,grocery,City-2,D0,card,1765
TX003407,C0258,2026-02-27T19:40:00,59.87,grocery,City-3,D0,card,1450
TX003408,C0065,2026-01-14T01:20:00,183.33,grocery,City-0,D2,card,1678
TX003409,C0107,2026-03-22T09:42:00,84.9,travel,City-2,D2,card,244
TX003410,C0249,2026-02-09T06:14:00,83.2,retail,City-4,D0,card,249
TX003411,C0262,2026-03-31T09:55:00,293.56,cash,City-2,D1,card,525
TX003412,C0164,2026-02-28T03:24:00,272.79,retail,City-4,D2,card,1039
TX003413,C0046,2026-01-02T09:17:00,160.89,cash,City-1,D1,card,1658
TX003414,C0280,2026-01-11T05:30:00,34.92,travel,City-0,D1,card,414
TX003415,C0119,2026-02-18T12:42:00,376.22,grocery,City-4,D2,card,204
TX003416,C0260,2026-02-21T21:44:00,81.46,cash,City-0,D2,card,1283
TX003417,C0175,2026-03-19T18:45:00,78.32,grocery,City-0,D1,card,1449
TX003418,C0149,2026-02-05T11:00:00,13.18,cash,City-4,D2,card,1179
TX003419,C0031,2026-03-10T21:49:00,424.29,grocery,City-1,D1,card,197
TX003420,C0230,2026-03-07T08:17:00,72.89,grocery,City-0,D2,card,1410
TX003421,C0072,2026-01-17T07:43:00,209.49,retail,City-2,D0,card,1101
TX003422,C0204,2026-03-29T10:13:00,23.72,retail,City-4,D0,card,63
TX003423,C0181,2026-02-10T14:32:00,1557.94,grocery,City-13,D7207,card,1980
TX003424,C0053,2026-03-05T14:50:00,453.06,retail,City-3,D2,card,374
TX003425,C0197,2026-03-08T23:43:00,4315.85,grocery,City-11,D8900,card,1743
TX003426,C0067,2026-01-05T21:56:00,359.48,retail,City-2,D1,card,1506
TX003427,C0222,2026-03-12T09:02:00,732.68,cash,City-2,D0,card,119
TX003428,C0147,2026-03-27T16:20:00,95.83,retail,City-2,D0,card,1568
TX003429,C0222,2026-01-08T18:53:00,310.93,travel,City-2,D0,card,1620
TX003430,C0151,2026-02-08T18:32:00,247.05,travel,City-1,D1,card,315
TX003431,C0152,2026-02-25T18:29:00,59.36,cash,City-2,D2,card,1662
TX003432,C0245,2026-02-08T08:11:00,216.92,cash,City-0,D2,card,1754
TX003433,C0268,2026-02-28T14:10:00,74.03,grocery,City-3,D1,card,1320
TX003434,C0263,2026-01-06T09:10:00,94.19,grocery,City-3,D2,card,1863
TX003435,C0266,2026-02-03T23:40:00,2517.65,retail,City-11,D4278,card,474
TX003436,C0202,2026-01-19T09:50:00,225.72,travel,City-2,D1,card,407
TX003437,C0230,2026-01-29T18:15:00,59.87,grocery,City-0,D2,card,928
TX003438,C0000,2026-01-27T22:47:00,428.67,grocery,City-0,D0,card,1539
TX003439,C0108,2026-01-23T08:21:00,59.98,cash,City-3,D0,card,1126
TX003440,C0253,2026-02-26T00:05:00,84.44,travel,City-3,D1,card,250
TX003441,C0027,2026-02-07T09:36:00,39.1,retail,City-2,D0,card,1011
TX003442,C0126,2026-02-20T05:12:00,145.33,cash,City-1,D0,card,1692
TX003443,C0135,2026-02-07T07:09:00,15.93,grocery,City-0,D0,card,262
TX003444,C0050,2026-03-15T22:49:00,182.94,retail,City-0,D2,card,1363
TX003445,C0192,2026-01-30T23:52:00,1333.79,travel,City-5,D1050,card,1597
TX003446,C0173,2026-01-25T01:22:00,2776.54,travel,City-1,D2755,card,221
TX003447,C0123,2026-02-10T15:02:00,128.47,grocery,City-3,D0,card,1056
TX003448,C0063,2026-02-21T07:02:00,1548.39,grocery,City-5,D5320,card,747
TX003449,C0229,2026-02-03T18:54:00,83.29,grocery,City-4,D1,card,154
TX003450,C0268,2026-03-01T03:14:00,118.21,cash,City-3,D1,card,211
TX003451,C0069,2026-01-03T14:00:00,175.75,travel,City-4,D0,card,561
TX003452,C0098,2026-02-04T22:38:00,49.55,retail,City-3,D2,card,874
TX003453,C0124,2026-02-27T12:20:00,58.66,retail,City-4,D1,card,195
TX003454,C0050,2026-03-26T00:25:00,51.77,retail,City-0,D2,card,864
TX003455,C0041,2026-03-21T20:22:00,690.34,travel,City-1,D2,card,1622
TX003456,C0082,2026-03-11T00:55:00,163.01,travel,City-2,D1,card,279
TX003457,C0063,2026-02-25T19:52:00,351.84,retail,City-3,D0,card,641
TX003458,C0206,2026-02-21T23:35:00,91.73,retail,City-1,D2,card,1423
TX003459,C0038,2026-02-16T10:40:00,107.06,travel,City-3,D2,card,504
TX003460,C0089,2026-02-06T10:50:00,153.57,cash,City-4,D2,card,1949
TX003461,C0172,2026-01-25T14:56:00,70.68,cash,City-2,D1,card,1316
TX003462,C0146,2026-01-24T22:50:00,138.89,retail,City-1,D2,card,660
TX003463,C0229,2026-03-10T05:20:00,108.82,cash,City-4,D1,card,833
TX003464,C0206,2026-02-13T23:34:00,111.29,cash,City-1,D2,card,1138
TX003465,C0137,2026-02-28T04:04:00,356.03,retail,City-2,D2,card,791
TX003466,C0253,2026-01-07T13:11:00,279.86,retail,City-3,D1,card,1763
TX003467,C0012,2026-03-30T06:54:00,335.57,grocery,City-2,D0,card,489
TX003468,C0027,2026-03-10T01:03:00,59.2,travel,City-2,D0,card,1435
TX003469,C0195,2026-03-22T05:40:00,77.64,travel,City-0,D0,card,1358
TX003470,C0077,2026-02-02T17:01:00,742.55,grocery,City-2,D2,card,1205
TX003471,C0009,2026-01-14T20:37:00,168.82,retail,City-4,D0,card,842
TX003472,C0245,2026-03-21T17:40:00,155.88,cash,City-0,D2,card,369
TX003473,C0114,2026-01-01T09:13:00,121.18,travel,City-4,D0,card,836
TX003474,C0140,2026-02-28T11:49:00,388.06,grocery,City-0,D2,card,901
TX003475,C0089,2026-02-08T03:09:00,342.16,retail,City-4,D2,card,1232
TX003476,C0270,2026-01-06T05:59:00,595.77,retail,City-5,D1035,card,1144
TX003477,C0052,2026-03-24T11:31:00,216.98,grocery,City-2,D1,card,1599
TX003478,C0027,2026-02-01T05:52:00,836.11,cash,City-4,D7825,card,1126
TX003479,C0211,2026-03-27T01:44:00,170.24,travel,City-1,D1,card,184
TX003480,C0110,2026-02-12T22:19:00,132.2,cash,City-0,D2,card,1354
TX003481,C0085,2026-03-21T09:26:00,57.18,retail,City-0,D1,card,1095
TX003482,C0293,2026-03-29T23:21:00,97.59,cash,City-3,D2,card,324
TX003483,C0105,2026-01-19T07:39:00,464.08,travel,City-0,D0,card,1008
TX003484,C0213,2026-03-15T13:18:00,267.99,retail,City-3,D0,card,863
TX003485,C0224,2026-01-20T20:29:00,80.73,cash,City-4,D2,card,906
TX003486,C0181,2026-03-25T14:41:00,1934.46,cash,City-17,D7490,card,1655
TX003487,C0213,2026-03-19T12:23:00,160.01,retail,City-3,D0,card,1700
TX003488,C0196,2026-03-23T22:27:00,303.27,travel,City-1,D1,card,713
TX003489,C0063,2026-03-11T07:50:00,408.75,cash,City-3,D0,card,253
TX003490,C0278,2026-01-28T08:05:00,671.57,cash,City-3,D2,card,232
TX003491,C0032,2026-01-28T04:28:00,326.79,cash,City-2,D2,card,367
TX003492,C0270,2026-01-29T03:17:00,37.71,grocery,City-0,D0,card,899
TX003493,C0237,2026-01-14T18:37:00,221.19,retail,City-2,D0,card,1578
TX003494,C0272,2026-02-09T04:40:00,42.68,grocery,City-2,D2,card,1732
TX003495,C0132,2026-01-03T20:10:00,455.06,retail,City-2,D0,card,1805
TX003496,C0284,2026-03-10T01:52:00,156.22,grocery,City-4,D2,card,1423
TX003497,C0115,2026-01-23T21:07:00,401.25,grocery,City-0,D1,card,1187
TX003498,C0108,2026-03-21T15:48:00,39.15,cash,City-3,D0,card,452
TX003499,C0260,2026-03-06T01:20:00,524.97,cash,City-16,D8189,card,833
TX003500,C0096,2026-03-16T00:16:00,179.61,retail,City-1,D0,card,1177
TX003501,C0050,2026-03-22T04:16:00,80.97,grocery,City-0,D2,card,1328
TX003502,C0286,2026-03-30T04:38:00,25.08,cash,City-1,D1,card,1048
TX003503,C0156,2026-02-20T18:53:00,290.9,retail,City-1,D0,card,1610
TX003504,C0108,2026-03-15T16:06:00,97.83,grocery,City-3,D0,card,606
TX003505,C0154,2026-03-29T20:24:00,103.33,travel,City-4,D1,card,1021
TX003506,C0060,2026-02-28T02:53:00,374.94,grocery,City-0,D0,card,127
TX003507,C0289,2026-03-25T12:54:00,609.05,retail,City-3,D6134,card,968
TX003508,C0187,2026-03-11T05:24:00,110.9,travel,City-2,D1,card,1411
TX003509,C0027,2026-03-29T20:16:00,65.83,grocery,City-2,D0,card,787
TX003510,C0228,2026-03-17T05:27:00,387.06,retail,City-3,D0,card,817
TX003511,C0230,2026-02-10T14:03:00,93.82,grocery,City-0,D2,card,297
TX003512,C0191,2026-02-20T03:19:00,136.46,travel,City-1,D2,card,358
TX003513,C0287,2026-03-01T12:14:00,351.41,cash,City-2,D2,card,105
TX003514,C0065,2026-02-14T10:32:00,209.96,travel,City-0,D2,card,1049
TX003515,C0007,2026-01-25T07:40:00,384.26,grocery,City-2,D1,card,1935
TX003516,C0071,2026-03-16T21:40:00,497.12,retail,City-1,D2,card,1588
TX003517,C0110,2026-02-17T23:58:00,215.15,retail,City-0,D2,card,1751
TX003518,C0159,2026-02-09T17:44:00,2490.56,grocery,City-6,D2155,card,1150
TX003519,C0065,2026-01-14T01:11:00,119.59,travel,City-0,D2,card,1145
TX003520,C0149,2026-03-17T16:08:00,22.47,retail,City-4,D2,card,858
TX003521,C0117,2026-03-07T23:40:00,4771.27,travel,City-5,D6078,card,1359
TX003522,C0016,2026-02-05T02:10:00,239.0,grocery,City-1,D1,card,1259
TX003523,C0168,2026-01-21T00:20:00,221.56,grocery,City-3,D0,card,960
TX003524,C0108,2026-02-05T14:26:00,40.29,cash,City-3,D0,card,689
TX003525,C0093,2026-01-25T10:28:00,259.83,cash,City-3,D0,card,334
TX003526,C0250,2026-03-13T10:37:00,551.45,cash,City-0,D1,card,148
TX003527,C0095,2026-01-18T13:47:00,254.52,retail,City-0,D2,card,1601
TX003528,C0035,2026-01-16T21:19:00,72.43,grocery,City-0,D2,card,721
TX003529,C0152,2026-01-05T23:56:00,47.83,travel,City-2,D2,card,957
TX003530,C0032,2026-03-08T22:29:00,182.97,travel,City-2,D2,card,1410
TX003531,C0114,2026-03-17T10:06:00,127.96,cash,City-4,D0,card,1886
TX003532,C0080,2026-01-21T04:36:00,1437.1,retail,City-16,D7011,card,1589
TX003533,C0277,2026-02-24T00:49:00,357.56,grocery,City-2,D1,card,107
TX003534,C0286,2026-03-15T17:57:00,37.78,retail,City-1,D1,card,167
TX003535,C0086,2026-01-30T12:15:00,224.16,travel,City-1,D2,card,1198
TX003536,C0248,2026-03-09T15:19:00,269.3,grocery,City-3,D2,card,326
TX003537,C0148,2026-02-23T02:03:00,387.73,cash,City-3,D1,card,1260
TX003538,C0198,2026-03-12T05:58:00,81.98,grocery,City-3,D0,card,1302
TX003539,C0118,2026-03-19T08:46:00,186.98,grocery,City-3,D1,card,1511
TX003540,C0070,2026-01-22T12:39:00,93.84,grocery,City-0,D1,card,570
TX003541,C0127,2026-02-10T15:53:00,67.42,travel,City-2,D1,card,31
TX003542,C0189,2026-02-15T02:13:00,136.71,travel,City-4,D0,card,1370
TX003543,C0299,2026-02-15T02:25:00,238.57,travel,City-4,D2,card,647
TX003544,C0224,2026-03-09T01:27:00,123.33,grocery,City-4,D2,card,1320
TX003545,C0220,2026-03-21T14:27:00,134.4,cash,City-0,D1,card,106
TX003546,C0073,2026-03-24T03:00:00,251.57,grocery,City-3,D1,card,1473
TX003547,C0027,2026-01-26T14:09:00,60.16,retail,City-2,D0,card,207
TX003548,C0106,2026-03-28T07:02:00,146.3,retail,City-1,D1,card,1622
TX003549,C0263,2026-01-27T11:42:00,51.89,retail,City-3,D2,card,1515
TX003550,C0242,2026-01-14T19:51:00,290.36,travel,City-2,D2,card,346
TX003551,C0058,2026-01-07T09:09:00,123.91,grocery,City-3,D1,card,419
TX003552,C0249,2026-01-16T06:32:00,218.28,retail,City-4,D0,card,988
TX003553,C0169,2026-01-24T11:29:00,344.41,grocery,City-4,D1,card,749
TX003554,C0105,2026-03-29T23:51:00,1099.67,grocery,City-1,D1602,card,389
TX003555,C0203,2026-01-25T20:57:00,75.77,retail,City-3,D2,card,345
TX003556,C0238,2026-03-22T11:12:00,16.97,cash,City-3,D1,card,1612
TX003557,C0037,2026-02-01T12:00:00,142.46,retail,City-2,D1,card,1469
TX003558,C0049,2026-03-26T20:41:00,58.76,cash,City-4,D1,card,939
TX003559,C0121,2026-02-17T17:50:00,488.37,travel,City-1,D1,card,100
TX003560,C0153,2026-02-16T22:20:00,396.88,retail,City-3,D0,card,1613
TX003561,C0058,2026-02-04T17:26:00,67.17,retail,City-3,D1,card,1408
TX003562,C0060,2026-01-22T07:50:00,614.85,retail,City-0,D0,card,1274
TX003563,C0201,2026-03-01T09:58:00,277.94,travel,City-1,D0,card,234
TX003564,C0086,2026-02-16T23:41:00,198.38,grocery,City-1,D2,card,833
TX003565,C0220,2026-02-12T02:16:00,102.63,travel,City-0,D1,card,598
TX003566,C0018,2026-03-25T08:50:00,194.46,travel,City-3,D0,card,569
TX003567,C0182,2026-03-29T17:31:00,167.82,cash,City-2,D2,card,1744
TX003568,C0094,2026-01-28T22:35:00,108.04,travel,City-4,D1,card,1936
TX003569,C0079,2026-02-07T15:34:00,189.9,retail,City-4,D1,card,587
TX003570,C0169,2026-01-23T06:20:00,370.9,travel,City-4,D1,card,1139
TX003571,C0061,2026-01-06T04:41:00,111.73,retail,City-1,D1,card,173
TX003572,C0293,2026-03-30T22:35:00,51.8,travel,City-3,D2,card,1047
TX003573,C0287,2026-01-25T01:07:00,206.93,grocery,City-2,D2,card,1412
TX003574,C0084,2026-03-30T01:53:00,23.57,cash,City-4,D0,card,347
TX003575,C0220,2026-03-31T18:58:00,162.52,retail,City-0,D1,card,1020
TX003576,C0092,2026-03-22T12:03:00,145.63,cash,City-2,D2,card,1574
TX003577,C0143,2026-01-02T21:13:00,227.45,travel,City-3,D2,card,522
TX003578,C0269,2026-03-19T17:41:00,46.79,grocery,City-4,D2,card,1070
TX003579,C0089,2026-03-16T06:23:00,123.12,cash,City-4,D2,card,1333
TX003580,C0098,2026-03-30T21:37:00,106.74,cash,City-3,D2,card,1362
TX003581,C0010,2026-03-18T08:12:00,377.57,grocery,City-0,D1,card,244
TX003582,C0082,2026-03-01T02:44:00,409.03,retail,City-2,D1,card,1379
TX003583,C0174,2026-02-22T02:14:00,142.74,travel,City-4,D0,card,364
TX003584,C0037,2026-01-04T12:41:00,211.48,cash,City-2,D1,card,1688
TX003585,C0166,2026-01-08T23:57:00,369.45,cash,City-1,D1,card,629
TX003586,C0079,2026-02-23T04:46:00,289.42,grocery,City-4,D1,card,411
TX003587,C0115,2026-01-25T08:12:00,212.39,travel,City-0,D1,card,1536
TX003588,C0268,2026-01-13T12:33:00,48.09,grocery,City-3,D1,card,677
TX003589,C0043,2026-01-06T23:10:00,83.35,cash,City-3,D1,card,747
TX003590,C0224,2026-03-16T16:07:00,140.62,grocery,City-4,D2,card,1566
TX003591,C0248,2026-03-30T18:52:00,167.47,travel,City-3,D2,card,919
TX003592,C0060,2026-02-12T05:01:00,300.72,travel,City-0,D0,card,1602
TX003593,C0118,2026-01-04T21:13:00,127.32,retail,City-3,D1,card,75
TX003594,C0236,2026-03-30T17:16:00,270.23,cash,City-1,D2,card,1453
TX003595,C0240,2026-02-12T18:20:00,351.45,grocery,City-0,D0,card,230
TX003596,C0151,2026-03-18T12:58:00,641.47,grocery,City-1,D1,card,1939
TX003597,C0282,2026-02-07T01:53:00,100.73,cash,City-2,D0,card,1850
TX003598,C0103,2026-02-05T15:12:00,211.15,cash,City-3,D1,card,764
TX003599,C0079,2026-01-13T02:10:00,355.81,cash,City-4,D1,card,529
TX003600,C0034,2026-03-04T07:51:00,100.63,cash,City-4,D1,card,1004
TX003601,C0103,2026-02-14T21:47:00,575.4,travel,City-3,D1,card,402
TX003602,C0168,2026-01-18T11:29:00,189.15,cash,City-3,D0,card,552
TX003603,C0017,2026-01-13T14:39:00,74.0,retail,City-2,D2,card,432
TX003604,C0054,2026-02-28T21:24:00,317.29,travel,City-4,D0,card,1198
TX003605,C0267,2026-01-13T14:20:00,67.63,grocery,City-2,D0,card,1883
TX003606,C0240,2026-01-30T15:38:00,472.63,retail,City-0,D0,card,599
TX003607,C0064,2026-01-05T17:17:00,261.32,retail,City-4,D1,card,1105
TX003608,C0247,2026-02-02T02:32:00,57.39,grocery,City-2,D1,card,500
TX003609,C0268,2026-01-23T08:35:00,94.6,cash,City-3,D1,card,1769
TX003610,C0124,2026-01-07T18:57:00,49.28,travel,City-4,D1,card,319
TX003611,C0090,2026-03-20T22:27:00,109.97,travel,City-0,D0,card,632
TX003612,C0287,2026-03-18T04:14:00,111.0,retail,City-2,D2,card,1897
TX003613,C0238,2026-01-17T11:43:00,42.5,retail,City-3,D1,card,1069
TX003614,C0097,2026-03-21T02:32:00,107.97,cash,City-2,D1,card,1745
TX003615,C0112,2026-01-23T12:20:00,130.15,travel,City-2,D1,card,280
TX003616,C0170,2026-02-24T21:36:00,134.8,retail,City-0,D2,card,1137
TX003617,C0186,2026-01-30T20:54:00,162.27,travel,City-1,D0,card,1485
TX003618,C0201,2026-02-01T19:28:00,458.51,travel,City-1,D0,card,915
TX003619,C0085,2026-01-11T04:30:00,77.17,retail,City-0,D1,card,1808
TX003620,C0283,2026-02-23T05:47:00,97.47,travel,City-3,D1,card,1479
TX003621,C0010,2026-02-21T04:34:00,102.45,grocery,City-0,D1,card,959
TX003622,C0152,2026-03-18T13:41:00,60.94,cash,City-2,D2,card,1515
TX003623,C0064,2026-03-24T15:38:00,641.38,travel,City-4,D1,card,1278
TX003624,C0210,2026-02-08T12:13:00,279.55,travel,City-0,D0,card,1691
TX003625,C0195,2026-02-26T02:21:00,83.31,cash,City-0,D0,card,534
TX003626,C0074,2026-01-06T11:11:00,881.38,retail,City-12,D4965,card,1839
TX003627,C0153,2026-02-20T20:18:00,429.75,cash,City-3,D0,card,1064
TX003628,C0214,2026-03-15T23:59:00,2361.91,travel,City-15,D5554,card,1031
TX003629,C0131,2026-01-28T18:23:00,268.44,retail,City-1,D2,card,1176
TX003630,C0080,2026-02-11T12:52:00,572.8,grocery,City-0,D2,card,1397
TX003631,C0054,2026-01-10T17:59:00,289.48,travel,City-4,D0,card,228
TX003632,C0165,2026-01-26T19:31:00,148.89,retail,City-0,D0,card,1079
